"type","group","kanji","kana","translation_ru","translation_en","pattern"
"word","Jisho-N2","坊ちゃん","ぼっちゃん","","(another's) son; boy; young master",""
"word","Jisho-N2","炊事","すいじ","","cooking; kitchen work",""
"word","Jisho-N2","占う","うらなう","","to tell someone's fortune; to divine (the future)",""
"word","Jisho-N2","拝む","おがむ","","to assume the posture of praying; to press the palms and fingers of both hands together; to do reverence (e.g. before a statue of the Buddha)",""
"word","Jisho-N2","一先ず","ひとまず","","for now; for the time being; for the present",""
"word","Jisho-N2","刷る","する","","to print; to color or pattern fabric using a wooden mold",""
"word","Jisho-N2","区切る","くぎる","","to divide; to separate; to partition",""
"word","Jisho-N2","紙くず","かみくず","","wastepaper; scrap of paper; paper scraps",""
"word","Jisho-N2","四角い","しかくい","","square; rectangular",""
"word","Jisho-N2","無地","むじ","","plain; unfigured; patternless",""
"word","Jisho-N2","卑怯","ひきょう","","cowardly; craven",""
"word","Jisho-N2","吃逆","しゃっくり","","hiccup; hiccough",""
"word","Jisho-N2","畏まりました","かしこまりました","","certainly!; very well; with pleasure",""
"word","Jisho-N2","甚だしい","はなはだしい","","extreme; excessive; terrible",""
"word","Jisho-N2","入れ物","いれもの","","container; case; receptacle",""
"word","Jisho-N2","渇く","かわく","","to be thirsty; to feel thirsty",""
"word","Jisho-N2","揉む","もむ","","to rub; to crumple",""
"word","Jisho-N2","饂飩","うどん","","udon; thick Japanese wheat noodles",""
"word","Jisho-N2","縮れる","ちぢれる","","to be wavy; to be curled; to be frizzled",""
"word","Jisho-N2","純情","じゅんじょう","","pure heart; naivete; innocence",""
"word","Jisho-N2","匙","さじ","","spoon",""
"word","Jisho-N2","書き取り","かきとり","","writing down from other written material; writing kanji text from hiragana",""
"word","Jisho-N2","掛け算","かけざん","","multiplication",""
"word","Jisho-N2","差し支え","さしつかえ","","hindrance; impediment",""
"word","Jisho-N2","匂う","におう","","to be fragrant; to smell (good)",""
"word","Jisho-N2","雨戸","あまど","","sliding storm shutter",""
"word","Jisho-N2","図表","ずひょう","","chart; diagram; graph",""
"word","Jisho-N2","水滴","すいてき","","drop of water; vessel for replenishing inkstone water",""
"word","Jisho-N2","倣う","ならう","","to imitate; to follow; to copy",""
"word","Jisho-N2","頼もしい","たのもしい","","reliable; dependable; trustworthy",""
"word","Jisho-N2","馬鹿らしい","ばからしい","","absurd; foolish; stupid",""
"word","Jisho-N2","送別","そうべつ","","farewell; send-off",""
"word","Jisho-N2","卸す","おろす","","to sell wholesale; to grate (e.g. vegetables)",""
"word","Jisho-N2","損得","そんとく","","loss and gain; advantage and disadvantage",""
"word","Jisho-N2","憎らしい","にくらしい","","odious; hateful; detestable",""
"word","Jisho-N2","お願いします","おねがいします","","please",""
"word","Jisho-N2","ご覧","ごらん","","(please) try to; (please) look",""
"word","Jisho-N2","追いかける","おいかける","","to chase; to run after; to pursue",""
"word","Jisho-N2","見かけ","みかけ","","outward appearance; apparent",""
"word","Jisho-N2","女の人","おんなのひと","","woman",""
"word","Jisho-N2","沁み沁み","しみじみ","","keenly; deeply; fully",""
"word","Jisho-N2","ひっくり返る","ひっくりかえる","","to be overturned; to be reversed; to turn over",""
"word","Jisho-N2","お出かけ","おでかけ","","about to start out; just about to leave or go out",""
"word","Jisho-N2","やむを得ない","やむをえない","","cannot be helped; unavoidable",""
"word","Jisho-N2","従姉妹","いとこ","","cousin (female)",""
"word","Jisho-N2","お先に","おさきに","","before; previously",""
"word","Jisho-N2","田んぼ","たんぼ","","rice field; rice paddy; paddy field",""
"word","Jisho-N2","関東","かんとう","","Kantō (region comprising Tokyo and surrounding prefectures); Kantō (eastern half of Japan; during the feudal era)",""
"word","Jisho-N2","じゃん拳","じゃんけん","","rock-paper-scissors (game); janken",""
"word","Jisho-N2","広々","ひろびろ","","extensive; spacious",""
"word","Jisho-N2","行ってらっしゃい","いってらっしゃい","","have a good day; take care; see you",""
"word","Jisho-N2","憎い","にくい","","hateful; detestable; abominable",""
"word","Jisho-N2","成す","なす","","to form; to make; to constitute",""
"word","Jisho-N2","話し中","はなしちゅう","","busy (phone); in talks; discussion underway",""
"word","Jisho-N2","悔やむ","くやむ","","to mourn; to lament",""
"word","Jisho-N2","仕上がる","しあがる","","to be finished; to be completed; to be done",""
"word","Jisho-N2","坊や","ぼうや","","boy; son; child",""
"word","Jisho-N2","乞う","こう","","to beg; to ask; to request",""
"word","Jisho-N2","焦がす","こがす","","to burn; to scorch; to singe",""
"word","Jisho-N2","挟まる","はさまる","","to get between; to be caught in",""
"word","Jisho-N2","飽くまで","あくまで","","to the end; to the bitter end; to the last",""
"word","Jisho-N2","逆さま","さかさま","","inverted; upside down; reversed",""
"word","Jisho-N2","言いつける","いいつける","","to tell (to do); to order; to direct",""
"word","Jisho-N2","通りかかる","とおりかかる","","to happen to pass by",""
"word","Jisho-N2","","インク","","ink",""
"word","Jisho-N2","","バランス","","balance",""
"word","Jisho-N2","","ウール","","wool",""
"word","Jisho-N2","","ダム","","dam",""
"word","Jisho-N2","鋸","のこぎり","","saw",""
"word","Jisho-N2","","パターン","","pattern; behavioural pattern; behavioral pattern",""
"word","Jisho-N2","伯母さん","おばさん","","aunt",""
"word","Jisho-N2","然うして","そうして","","and; like that",""
"word","Jisho-N2","赤道","せきどう","","equator; (celestial) equator",""
"word","Jisho-N2","爪","つめ","","nail (e.g. fingernail, toenail); claw; talon",""
"word","Jisho-N2","平野","へいや","","plain; open field",""
"word","Jisho-N2","小指","こゆび","","little finger; pinky; fourth (occ. fifth) finger",""
"word","Jisho-N2","下線","かせん","","underline; underscore",""
"word","Jisho-N2","墨","すみ","","sumi; India ink; Chinese ink",""
"word","Jisho-N2","琴","こと","","koto (13-stringed Japanese zither); stringed instrument",""
"word","Jisho-N2","その他","そのほか","","the rest; the others",""
"word","Jisho-N2","お辞儀","おじぎ","","bow; bowing",""
"word","Jisho-N2","馬穴","バケツ","","bucket; pail",""
"word","Jisho-N2","","ブラウス","","blouse",""
"word","Jisho-N2","","モデル","","model; dummy; mock-up",""
"word","Jisho-N2","","ピンク","","pink; erotic; blue",""
"word","Jisho-N2","蓋","ふた","","cover; lid; cap",""
"word","Jisho-N2","","ステージ","","stage (platform); performance; show",""
"word","Jisho-N2","","ハンドル","","handle; steering wheel",""
"word","Jisho-N2","","ダイヤモンド","","diamond; infield",""
"word","Jisho-N2","","リボン","","ribbon",""
"word","Jisho-N2","","センチ","","centimeter; centimetre",""
"word","Jisho-N2","","マンション","","condominium (usu. mid or high-rise); apartment building; apartment house",""
"word","Jisho-N2","","ブラシ","","brush",""
"word","Jisho-N2","","ヘリコプター","","helicopter",""
"word","Jisho-N2","","ネックレス","","necklace",""
"word","Jisho-N2","","プラットホーム","","platform",""
"word","Jisho-N2","","プログラム","","program (of events, music, etc.); programme",""
"word","Jisho-N2","","アクセント","","accent (on a syllable, word); stress; pitch accent",""
"word","Jisho-N2","","ジャーナリスト","","journalist",""
"word","Jisho-N2","","スタート","","start; beginning",""
"word","Jisho-N2","","オーケストラ","","orchestra",""
"word","Jisho-N2","","チョーク","","chalk",""
"word","Jisho-N2","","カバー","","cover; covering; dust jacket",""
"word","Jisho-N2","","ボーナス","","bonus",""
"word","Jisho-N2","","サラリーマン","","office worker; company employee; company man",""
"word","Jisho-N2","混凝土","コンクリート","","concrete",""
"word","Jisho-N2","","セメント","","cement",""
"word","Jisho-N2","","インタビュー","","interview (on television, in a newspaper, etc.)",""
"word","Jisho-N2","","ダイヤル","","dial (e.g. telephone, radio, clock, gauge)",""
"word","Jisho-N2","","テーマ","","theme; topic; subject matter",""
"word","Jisho-N2","","ビタミン","","vitamin",""
"word","Jisho-N2","","ポスター","","poster",""
"word","Jisho-N2","","シーツ","","sheet; bed sheet",""
"word","Jisho-N2","","リズム","","rhythm",""
"word","Jisho-N2","","カロリー","","calorie",""
"word","Jisho-N2","","サイレン","","siren",""
"word","Jisho-N2","","ロッカー","","locker",""
"word","Jisho-N2","","キャンパス","","campus",""
"word","Jisho-N2","","コンクール","","competition; contest",""
"word","Jisho-N2","","ファスナー","","zip fastener; zipper; zip",""
"word","Jisho-N2","","ナイロン","","nylon",""
"word","Jisho-N2","","マスク","","(face) mask; (facial) features; looks",""
"word","Jisho-N2","","スライド","","slide (for projection); transparency",""
"word","Jisho-N2","","ミシン","","sewing machine",""
"word","Jisho-N2","","レジャー","","leisure",""
"word","Jisho-N2","","レンズ","","lens",""
"word","Jisho-N2","","アンテナ","","antenna; thing or method used to collect information or opinions",""
"word","Jisho-N2","","リットル","","litre; liter",""
"word","Jisho-N2","","スピーカー","","speaker",""
"word","Jisho-N2","","ストップ","","stop",""
"word","Jisho-N2","","オルガン","","organ (musical instrument)",""
"word","Jisho-N2","","テンポ","","tempo",""
"word","Jisho-N2","","シリーズ","","series",""
"word","Jisho-N2","歌留多","カルタ","","karuta; traditional Japanese playing cards, esp. hyakunin isshu karuta or iroha karuta",""
"word","Jisho-N2","","ミリ","","milli-; 10^-3",""
"word","Jisho-N2","","スマート","","smart (clothing, etc.); stylish",""
"word","Jisho-N2","扇子","せんす","","folding fan",""
"word","Jisho-N2","","サンプル","","sample; example; specimen",""
"word","Jisho-N2","","ギャング","","gang; gangster",""
"word","Jisho-N2","","バンド","","band (group of musicians); band (material); strap",""
"word","Jisho-N2","","ストッキング","","stockings",""
"word","Jisho-N2","","コレクション","","collection (of art, stamps, etc.); collecting",""
"word","Jisho-N2","","イコール","","equal; equivalent",""
"word","Jisho-N2","","コーラス","","chorus",""
"word","Jisho-N2","","エプロン","","apron; apron (airport)",""
"word","Jisho-N2","包む","つつむ","","to wrap up; to pack; to bundle",""
"word","Jisho-N2","","レポート","","report; paper",""
"word","Jisho-N2","ご馳走","ごちそう","","treat (esp. food and drink); entertainment; treating someone (to a meal)",""
"word","Jisho-N2","堀","ほり","","moat; fosse",""
"word","Jisho-N2","","ずっと","","continuously; the whole time; all the way",""
"word","Jisho-N2","其れ其れ","それぞれ","","each; respectively",""
"word","Jisho-N2","彼方此方","あちこち","","here and there; various places; all around",""
"word","Jisho-N2","","ゴミ","","rubbish; trash; garbage",""
"word","Jisho-N2","","コース","","course; route; trail",""
"word","Jisho-N2","","サークル","","group with a common interest (e.g. students); club (e.g. company sports club); circle",""
"word","Jisho-N2","大凡","おおよそ","","about; roughly; approximately",""
"word","Jisho-N2","目下","めした","","subordinate; subordinates; inferior",""
"word","Jisho-N2","並行","へいこう","","going side-by-side; going abreast",""
"word","Jisho-N2","脅かす","おどかす","","to threaten; to menace; to intimidate",""
"word","Jisho-N2","紅葉","こうよう","","leaves turning red (in autumn); red leaves; autumn colours",""
"word","Jisho-N2","羨む","うらやむ","","to envy; to be envious of; to be jealous of",""
"word","Jisho-N2","齧る","かじる","","to gnaw; to nibble; to bite",""
"word","Jisho-N2","大木","たいぼく","","large tree",""
"word","Jisho-N2","ひっくり返す","ひっくりかえす","","to turn over; to turn upside down; to turn up",""
"word","Jisho-N2","日にち","ひにち","","date (of a planned event, act, etc.); day",""
"word","Jisho-N2","白髪","しらが","","white hair; grey hair; gray hair",""
"word","Jisho-N2","すれ違う","すれちがう","","to pass (by) each other; to brush past",""
"word","Jisho-N2","父母","ふぼ","","father and mother; parents",""
"word","Jisho-N2","複数","ふくすう","","plural; multiple",""
"word","Jisho-N2","炙る","あぶる","","to warm (e.g. one's hands over a fire); to dry",""
"word","Jisho-N2","万歳","ばんざい","","banzai; hurray; hurrah",""
"word","Jisho-N2","お目出度い","おめでたい","","(matter) for congratulations; worthy of celebration; happy (occasion, ending, etc.)",""
"word","Jisho-N2","破く","やぶく","","to tear; to rip",""
"word","Jisho-N2","放る","ほうる","","to throw; to fling; to hurl",""
"word","Jisho-N2","","なだらか","","gently sloping; gentle; gradual",""
"word","Jisho-N2","通ずる","つうずる","","to be open (to traffic); to lead (to); to connect (to)",""
"word","Jisho-N2","順々","じゅんじゅん","","in order; in turn",""
"word","Jisho-N2","茶色い","ちゃいろい","","light brown; tawny",""
"word","Jisho-N2","通帳","つうちょう","","passbook; bankbook",""
"word","Jisho-N2","繋げる","つなげる","","to connect; to tie; to fasten",""
"word","Jisho-N2","点々","てんてん","","here and there; little by little; sporadically",""
"word","Jisho-N2","挿す","さす","","to insert; to put in",""
"word","Jisho-N2","此間","こないだ","","the other day; lately; recently",""
"word","Jisho-N2","調味料","ちょうみりょう","","seasoning; flavoring; flavouring",""
"word","Jisho-N2","文芸","ぶんげい","","literature; the arts; art and literature",""
"word","Jisho-N2","濃度","のうど","","concentration; density",""
"word","Jisho-N2","防犯","ぼうはん","","prevention of crime; security (device, camera, etc.)",""
"word","Jisho-N2","民謡","みんよう","","folk song; popular song",""
"word","Jisho-N2","領事","りょうじ","","consul",""
"word","Jisho-N2","列島","れっとう","","archipelago; chain of islands",""
"word","Jisho-N2","換気","かんき","","ventilation",""
"word","Jisho-N2","床の間","とこのま","","tokonoma; alcove where art or flowers are displayed",""
"word","Jisho-N2","曲線","きょくせん","","curve",""
"word","Jisho-N2","地下水","ちかすい","","groundwater; underground water",""
"word","Jisho-N2","半径","はんけい","","radius",""
"word","Jisho-N2","消毒","しょうどく","","disinfection; sterilization; sterilisation",""
"word","Jisho-N2","見出し","みだし","","heading; headline; title",""
"word","Jisho-N2","私鉄","してつ","","private railway",""
"word","Jisho-N2","造船","ぞうせん","","shipbuilding",""
"word","Jisho-N2","団地","だんち","","multi-unit apartments; apartment complex",""
"word","Jisho-N2","止まる","とどまる","","to remain; to abide; to stay (in the one place)",""
"word","Jisho-N2","解く","ほどく","","to undo; to untie; to unfasten",""
"word","Jisho-N2","気をつける","きをつける","","to be careful; to pay attention; to take care",""
"word","Jisho-N2","揶揄う","からかう","","to tease; to make fun of; to poke fun at",""
"word","Jisho-N2","","アイデア","","idea",""
"word","Jisho-N2","左様なら","さようなら","","farewell; adieu; goodbye",""
"word","Jisho-N2","点ける","つける","","to turn on; to switch on; to light up",""
"word","Jisho-N2","","ぶつかる","","to bump into; to run into; to collide with",""
"word","Jisho-N2","","そっと","","softly; gently; quietly",""
"word","Jisho-N2","打付ける","ぶつける","","to hit (e.g. one's head); to strike; to knock",""
"word","Jisho-N2","火傷","やけど","","burn; scald",""
"word","Jisho-N2","","うっかり","","carelessly; thoughtlessly; inadvertently",""
"word","Jisho-N2","","スケジュール","","schedule; program; calendar",""
"word","Jisho-N2","くっ付く","くっつく","","to adhere to; to stick to; to cling to",""
"word","Jisho-N2","彼是","あれこれ","","this and that; this or that; one thing or another",""
"word","Jisho-N2","","ドキドキ","","thump-thump; bang-bang; pit-a-pat",""
"word","Jisho-N2","","プラスチック","","plastic",""
"word","Jisho-N2","","ぶつぶつ","","grunt; grumble; complaint",""
"word","Jisho-N2","","こっそり","","stealthily; secretly; in secret",""
"word","Jisho-N2","痺れる","しびれる","","to become numb; to go to sleep (e.g. a limb)",""
"word","Jisho-N2","汚す","よごす","","to pollute; to contaminate; to soil",""
"word","Jisho-N2","","メニュー","","menu; schedule; program",""
"word","Jisho-N2","呆れる","あきれる","","to be amazed; to be shocked; to be astonished",""
"word","Jisho-N2","","どうせ","","in any case; regardless; either way",""
"word","Jisho-N2","","ニコニコ","","with a friendly grin; smilingly",""
"word","Jisho-N2","","レベル","","level; standard; grade",""
"word","Jisho-N2","退く","どく","","to step aside; to move (out of the way); to make way",""
"word","Jisho-N2","","ピストル","","pistol",""
"word","Jisho-N2","","まあまあ","","so-so; passable; not (so) bad",""
"word","Jisho-N2","","クリーニング","","cleaning; dry cleaning; laundry service",""
"word","Jisho-N2","","すっきり","","refreshingly; with a feeling of relief; pleasantly",""
"word","Jisho-N2","","コック","","cook; chef",""
"word","Jisho-N2","","ラッシュアワー","","rush hour",""
"word","Jisho-N2","","ランチ","","lunch; (Western-style) single-plate lunch set; plate lunch",""
"word","Jisho-N2","","シーズン","","season (period in which regulated games are played); season (division of the year)",""
"word","Jisho-N2","","スチュワーデス","","stewardess; (female) flight attendant",""
"word","Jisho-N2","疾っくに","とっくに","","long ago; a long time ago; already",""
"word","Jisho-N2","凭れる","もたれる","","to lean against; to lean on; to recline on",""
"word","Jisho-N2","","クーラー","","air conditioner; cooler",""
"word","Jisho-N2","","ロビー","","lobby; lounge",""
"word","Jisho-N2","","メーター","","meter; gauge",""
"word","Jisho-N2","嚏","くしゃみ","","sneeze; sneezing",""
"word","Jisho-N2","","モーター","","motor; engine",""
"word","Jisho-N2","破れる","やぶれる","","to get torn; to tear; to rip",""
"word","Jisho-N2","日当たり","ひあたり","","exposure to the sun; sunny place",""
"word","Jisho-N2","","マイナス","","minus; subtraction; taking away",""
"word","Jisho-N2","船便","ふなびん","","surface mail (by ship); sea mail",""
"word","Jisho-N2","潰れる","つぶれる","","to be crushed; to be squashed; to be smashed",""
"word","Jisho-N2","","ダブル","","double; double bed; hotel room with a double bed",""
"word","Jisho-N2","","ピカピカ","","with a glitter; with a sparkle",""
"word","Jisho-N2","","ずらす","","to shift; to move; to slide",""
"word","Jisho-N2","","トレーニング","","training (for a skill, job, sport, etc.); practice",""
"word","Jisho-N2","","ベテラン","","veteran (in a particular field); person with a lot of experience; old hand",""
"word","Jisho-N2","","シャッター","","(camera) shutter; shutter (for a door, window, etc.)",""
"word","Jisho-N2","秤","はかり","","scales; weighing machine",""
"word","Jisho-N2","草臥れる","くたびれる","","to get tired; to become exhausted; to grow weary",""
"word","Jisho-N2","狡い","ずるい","","sly; cunning; sneaky",""
"word","Jisho-N2","","ビニール","","vinyl; plastic",""
"word","Jisho-N2","","パンツ","","underpants; pants; briefs",""
"word","Jisho-N2","お陰様で","おかげさまで","","thankfully; fortunately; luckily",""
"word","Jisho-N2","くっ付ける","くっつける","","to attach; to stick together; to paste",""
"word","Jisho-N2","","モダン","","modern; lug arm tips (on glasses); temple tips",""
"word","Jisho-N2","","マフラー","","(thick) scarf; muffler",""
"word","Jisho-N2","","プリント","","print; printing; (printed) copy",""
"word","Jisho-N2","","レクリエーション","","recreation; re-creation",""
"word","Jisho-N2","","ぎっしり","","tightly (packed); densely; closely",""
"word","Jisho-N2","","ふわふわ","","lightly (floating, drifting, etc.); buoyantly",""
"word","Jisho-N2","","うろうろ","","restlessly; aimlessly; without purpose",""
"word","Jisho-N2","冷ます","さます","","to cool (e.g. from a high temperature to room temperature); to let cool",""
"word","Jisho-N2","","そそっかしい","","careless; thoughtless; hasty",""
"word","Jisho-N2","","エチケット","","politeness; good manners; courtesy",""
"word","Jisho-N2","","のろのろ","","slowly; sluggishly",""
"word","Jisho-N2","","めっきり","","remarkably; noticeably; visibly",""
"word","Jisho-N2","","オートメーション","","automation",""
"word","Jisho-N2","洒落","しゃれ","","joke; pun; jest",""
"word","Jisho-N2","","カセット","","cassette (tape); game cartridge",""
"word","Jisho-N2","","ワンピース","","dress; one-piece (e.g. swimsuit)",""
"word","Jisho-N2","","しゃがむ","","to squat; to crouch",""
"word","Jisho-N2","初めに","はじめに","","first; firstly; first of all",""
"word","Jisho-N2","","コンセント","","(electrical) outlet; (wall) socket; power point",""
"word","Jisho-N2","発条","ばね","","spring (device); spring (in one's legs); bounce",""
"word","Jisho-N2","","スクール","","school",""
"word","Jisho-N2","","ランニング","","running; tank top (worn as an undergarment or sportswear); vest",""
"word","Jisho-N2","","ナンバー","","number; number plate; license plate",""
"word","Jisho-N2","一通り","ひととおり","","generally; in the main; briefly (look over, explain, etc.)",""
"word","Jisho-N2","緯度","いど","","latitude",""
"word","Jisho-N2","剃刀","かみそり","","razor",""
"word","Jisho-N2","送り仮名","おくりがな","","kana written after a kanji to complete the full (usually kun) reading of the word; declensional kana ending",""
"word","Jisho-N2","符号","ふごう","","sign; mark; symbol",""
"word","Jisho-N2","牧畜","ぼくちく","","stock-farming; livestock farming; cattle breeding",""
"word","Jisho-N2","分数","ぶんすう","","fraction",""
"word","Jisho-N2","仮名遣い","かなづかい","","kana orthography; syllabary spelling",""
"word","Jisho-N2","平仮名","ひらがな","","hiragana; cursive Japanese syllabary used primarily for native Japanese words (esp. function words, inflections, etc.)",""
"word","Jisho-N2","草履","ぞうり","","zori; traditional Japanese thonged sandals",""
"word","Jisho-N2","","カタカナ","","katakana; angular Japanese syllabary used primarily for loanwords",""
"word","Jisho-N2","目次","もくじ","","table of contents; contents",""
"word","Jisho-N2","三日月","みかづき","","crescent moon; young moon",""
"word","Jisho-N2","小数","しょうすう","","fraction (part of); decimal fraction",""
"word","Jisho-N2","振り仮名","ふりがな","","furigana; kana printed above or next to kanji to indicate pronunciation",""
"word","Jisho-N2","整数","せいすう","","integer",""
"word","Jisho-N2","襖","ふすま","","fusuma; Japanese sliding screen",""
"word","Jisho-N2","","どっと","","bursting out (laughter); breaking out (applause); roaring",""
"word","Jisho-N2","","えっと","","let me see; well; errr ...",""
"word","Jisho-N2","","せっせと","","diligently; assiduously; industriously",""
"word","Jisho-N2","","ウェイトレス","","waitress",""
"word","Jisho-N2","そう言えば","そういえば","","now that you mention it; come to think of it; that reminds me",""
"word","Jisho-N2","初めまして","はじめまして","","nice to meet you; I'm glad to make your acquaintance; how do you do?",""
"word","Jisho-N2","お大事に","おだいじに","","take care of yourself; get well soon",""
"word","Jisho-N2","お待たせしました","おまたせしました","","thank you for waiting; sorry to have kept you waiting",""
"word","Jisho-N2","","ずらり","","in a row; in a line",""
"word","Jisho-N2","楕円","だえん","","ellipse; oval",""
"word","Jisho-N2","","スカーフ","","scarf (esp. a lightweight summer scarf worn by women)",""
"word","Jisho-N2","","ガム","","chewing gum; gum; rubber",""
"word","Jisho-N2","","オイル","","oil; petroleum",""
"word","Jisho-N2","","ショップ","","shop",""
"word","Jisho-N2","見慣れる","みなれる","","to get used to seeing; to become accustomed to seeing; to be familiar with",""
"word","Jisho-N2","炒る","いる","","to roast; to parch; to toast",""
"word","Jisho-N2","直流","ちょくりゅう","","direct current; DC",""
"word","Jisho-N2","加速度","かそくど","","acceleration",""
"word","Jisho-N2","同格","どうかく","","the same rank; equality",""
"word","Jisho-N2","部首","ぶしゅ","","radical (of a kanji character)",""
"word","Jisho-N2","足袋","たび","","tabi; traditional split-toe socks",""
"word","Jisho-N2","咥える","くわえる","","to hold in one's mouth; to bring with; to take along",""
"word","Jisho-N2","遣っ付ける","やっつける","","to beat; to attack (an enemy); to do away with",""
"word","Jisho-N2","捩る","ねじる","","to twist; to screw; to wrench",""
"word","Jisho-N2","撃つ","うつ","","to shoot (a gun, person, etc.); to fire",""
"word","Jisho-N2","切っ掛け","きっかけ","","chance; start; cue",""
"word","Jisho-N2","目安","めやす","","criterion; standard; yardstick",""
"word","Jisho-N2","県庁","けんちょう","","prefectural office",""
"word","Jisho-N2","","バイバイ","","bye-bye; goodbye",""
"word","Jisho-N2","王女","おうじょ","","princess",""
"word","Jisho-N2","瓦","かわら","","tile (e.g. roof)",""
"word","Jisho-N2","加熱","かねつ","","heating; application of heat",""
"word","Jisho-N2","盛る","もる","","to serve (in a bowl, on a plate, etc.); to dish out; to dish up",""
"word","Jisho-N2","個体","こたい","","individual; specimen",""
"word","Jisho-N2","地盤","じばん","","ground; crust (earth); bed (gravel, river, etc.)",""
"word","Jisho-N2","長短","ちょうたん","","(relative) length; advantages and disadvantages; pluses and minuses",""
"word","Jisho-N2","出来上がり","できあがり","","completion; finish",""
"word","Jisho-N2","工員","こういん","","factory worker",""
"word","Jisho-N2","田植え","たうえ","","rice planting",""
"word","Jisho-N2","投書","とうしょ","","letter (e.g. of complaint); letter to the editor; letter from a reader",""
"word","Jisho-N2","枚数","まいすう","","the number of flat things; win-loss difference which influences the ranking of wrestlers",""
"word","Jisho-N2","農村","のうそん","","agricultural community; farm village",""
"word","Jisho-N2","座敷","ざしき","","tatami room; tatami mat room; formal Japanese room",""
"word","Jisho-N2","丼","どんぶり","","porcelain bowl; donburi; bowl of meat, fish, etc. served over rice",""
"word","Jisho-N2","差し引き","さしひき","","deduction; subtraction; balance",""
"word","Jisho-N2","高層","こうそう","","high-rise (building); multistory; multistoried",""
"word","Jisho-N2","自衛","じえい","","self-defense; self-defence",""
"word","Jisho-N2","英和","えいわ","","English-Japanese; English-Japanese dictionary",""
"word","Jisho-N2","問答","もんどう","","questions and answers; dialogue",""
"word","Jisho-N2","友好","ゆうこう","","friendship",""
"word","Jisho-N2","一斉","いっせい","","simultaneous; all at once",""
"word","Jisho-N2","抽象","ちゅうしょう","","abstraction",""
"word","Jisho-N2","図形","ずけい","","figure; shape; graphic",""
"word","Jisho-N2","産地","さんち","","producing area; place of origin; growing district",""
"word","Jisho-N2","山林","さんりん","","mountain forest; forest on a mountain; forest land",""
"word","Jisho-N2","歌謡","かよう","","song; ballad",""
"word","Jisho-N2","芸能","げいのう","","public entertainment; performing arts",""
"word","Jisho-N2","集金","しゅうきん","","money collection",""
"word","Jisho-N2","合理","ごうり","","rationality",""
"word","Jisho-N2","下降","かこう","","descent; fall; drop",""
"word","Jisho-N2","原産","げんさん","","place of origin; habitat",""
"word","Jisho-N2","現に","げんに","","actually; really",""
"word","Jisho-N2","増減","ぞうげん","","increase and decrease; fluctuation",""
"word","Jisho-N2","応接","おうせつ","","reception (e.g. of visitors); dealing with",""
"word","Jisho-N2","三角","さんかく","","triangle; triangular shape",""
"word","Jisho-N2","響く","ひびく","","to resound; to be heard far away",""
"word","Jisho-N2","","だらしない","","slovenly (appearance, work, etc.); sloppy; untidy",""
"word","Jisho-N2","緩い","ゆるい","","loose; lenient; lax",""
"word","Jisho-N2","焚く","たく","","to burn; to kindle; to light (a fire)",""
"word","Jisho-N2","恨む","うらむ","","to bear a grudge against; to resent; to blame",""
"word","Jisho-N2","吊る","つる","","to hang; to suspend; to sling",""
"word","Jisho-N2","凹む","へこむ","","to be dented; to be indented; to yield",""
"word","Jisho-N2","張り切る","はりきる","","to be in high spirits; to be full of vigor (vigour); to be enthusiastic",""
"word","Jisho-N2","放れる","はなれる","","to get free (from); to be freed; to be released",""
"word","Jisho-N2","句読点","くとうてん","","punctuation mark",""
"word","Jisho-N2","領収","りょうしゅう","","receipt (of money); receiving",""
"word","Jisho-N2","落し物","おとしもの","","lost property; something dropped and left behind",""
"word","Jisho-N2","概論","がいろん","","introduction; outline; general remarks",""
"word","Jisho-N2","漢和","かんわ","","China and Japan; Chinese and Japanese (languages)",""
"word","Jisho-N2","割り算","わりざん","","division",""
"word","Jisho-N2","作製","さくせい","","manufacture; production",""
"word","Jisho-N2","自習","じしゅう","","self-study; teaching oneself",""
"word","Jisho-N2","透き通る","すきとおる","","to be transparent; to be see-through; to be clear",""
"word","Jisho-N2","蒔く","まく","","to sow; to plant; to seed",""
"word","Jisho-N2","御中","おんちゅう","","... and Company; Messrs; for the attention of ...",""
"word","Jisho-N2","写生","しゃせい","","sketching; drawing from nature; portrayal",""
"word","Jisho-N2","寝巻き","ねまき","","nightclothes; nightwear; sleepwear",""
"word","Jisho-N2","算盤","そろばん","","abacus; soroban",""
"word","Jisho-N2","涼む","すずむ","","to cool oneself; to cool off; to enjoy the cool air",""
"word","Jisho-N2","打ち消す","うちけす","","to deny; to contradict",""
"word","Jisho-N2","応ずる","おうずる","","to answer; to respond; to meet",""
"word","Jisho-N2","単数","たんすう","","single; one",""
"word","Jisho-N2","割合に","わりあいに","","comparatively",""
"word","Jisho-N2","判子","はんこ","","seal (used in lieu of a signature); stamp; chop",""
"word","Jisho-N2","心当たり","こころあたり","","having in mind; happening to know (of); idea (of)",""
"word","Jisho-N2","手ぬぐい","てぬぐい","","tenugui; (hand) towel (usu. thin cotton cloth)",""
"word","Jisho-N2","溶く","とく","","to mix (e.g. water with flour); to dissolve (salt in water, paint, etc.); to mix in",""
"word","Jisho-N2","薄める","うすめる","","to dilute; to water down; to thin",""
"word","Jisho-N2","円周","えんしゅう","","circumference",""
"word","Jisho-N2","粗筋","あらすじ","","outline; summary; argument",""
